run,file,stage,stage_lp,iteration,step,pairs,pct,class
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,78,0,2839584,72.025,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,78,1,1069366,27.124,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,78,2,33268,0.844,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,78,3,294,0.007,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,79,0,2827692,71.471,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,79,1,1099180,27.782,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,79,2,29208,0.738,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,79,3,338,0.009,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,80,0,2891708,73.044,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,80,1,1037164,26.199,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,80,2,29636,0.749,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,80,3,338,0.009,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,81,0,2941820,74.097,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,81,1,998482,25.149,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,81,2,29268,0.737,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,81,3,662,0.017,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,82,0,2986680,75.238,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,82,1,951434,23.968,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,82,2,30554,0.77,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,82,3,998,0.025,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,82,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,83,0,3024050,75.958,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,83,1,926636,23.275,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,83,2,29498,0.741,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,83,3,1004,0.025,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,83,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,84,0,3006960,75.334,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,84,1,955590,23.941,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,84,2,28362,0.711,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,84,3,600,0.015,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,85,0,2996052,75.232,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,85,1,954344,23.964,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,85,2,30936,0.777,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,85,3,1074,0.027,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,85,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,86,0,3010826,75.859,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,86,1,926704,23.349,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,86,2,30304,0.764,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,86,3,1148,0.029,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,86,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,87,0,3016204,75.835,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,87,1,924154,23.236,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,87,2,35812,0.9,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,87,3,1144,0.029,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,88,0,3025666,76.175,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,88,1,911684,22.953,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,88,2,33264,0.837,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,88,3,1388,0.035,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,88,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,89,0,3045856,76.54,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,89,1,898154,22.57,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,89,2,34298,0.862,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,89,3,1136,0.029,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,89,4,2,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,90,0,3020724,76.065,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,90,1,914918,23.039,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,90,2,34004,0.856,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,90,3,1578,0.04,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,91,0,3024456,75.952,identical
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,91,1,920646,23.12,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,91,2,35382,0.889,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,6,7.3,91,3,1580,0.04,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,92,0,3038734,76.69,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,92,1,892156,22.516,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,92,2,30642,0.773,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,92,3,822,0.021,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,93,0,3031892,76.264,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,93,1,910398,22.9,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,93,2,32002,0.805,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,93,3,1220,0.031,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,94,0,3017094,75.938,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,94,1,921134,23.184,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,94,2,33542,0.844,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,94,3,1344,0.034,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,95,0,3006226,75.596,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,95,1,930290,23.393,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,95,2,38396,0.966,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,95,3,1798,0.045,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,96,0,3020386,75.941,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,96,1,918696,23.099,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,96,2,36744,0.924,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,96,3,1448,0.036,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,96,4,4,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,97,0,2994058,75.503,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,97,1,932252,23.509,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,97,2,37288,0.94,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,97,3,1880,0.047,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,97,4,18,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,98,0,3034106,75.956,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,98,1,920214,23.037,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,98,2,38184,0.956,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,98,3,2012,0.05,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,98,4,26,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,99,0,3013864,75.489,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,99,1,940380,23.554,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,99,2,36418,0.912,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,99,3,1808,0.045,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,99,4,4,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,0,3057016,76.261,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,1,912162,22.755,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,2,37412,0.933,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,3,2034,0.051,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,100,4,6,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,0,3041218,76.106,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,1,916594,22.938,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,2,36184,0.905,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,3,2034,0.051,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,101,4,8,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,0,3032728,75.663,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,1,936218,23.358,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,2,37238,0.929,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,3,1978,0.049,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,102,4,26,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,103,0,3025136,75.822,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,103,1,927282,23.241,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,103,2,35850,0.899,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,103,3,1528,0.038,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,0,3030422,75.605,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,1,938136,23.405,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,2,37710,0.941,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,3,1918,0.048,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,104,4,30,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,0,2998472,75.004,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,1,959442,24.0,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,2,37734,0.944,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,3,2084,0.052,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,105,4,20,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,0,3007274,75.339,identical
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,1,946714,23.717,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,2,35544,0.89,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,3,2078,0.052,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,7,6.7,106,4,28,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,0,3699748,75.266,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,1,1167600,23.753,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,2,45036,0.916,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,3,3108,0.063,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,107,4,74,0.002,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,0,3728838,75.929,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,1,1131734,23.045,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,2,48256,0.983,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,3,2084,0.042,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,108,4,26,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,0,3667794,75.143,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,1,1167126,23.911,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,2,43866,0.899,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,3,2218,0.045,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,109,4,58,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,0,3679966,75.133,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,1,1172732,23.943,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,2,43234,0.883,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,3,1926,0.039,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,110,4,78,0.002,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,0,3665652,75.036,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,1,1174604,24.044,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,2,42774,0.876,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,3,2132,0.044,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,111,4,58,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,0,3630032,74.463,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,1,1197352,24.561,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,2,45922,0.942,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,3,1600,0.033,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,112,4,12,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,0,3645380,74.706,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,1,1189822,24.383,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,2,42780,0.877,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,3,1608,0.033,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,113,4,30,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,0,3616484,74.348,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,1,1204506,24.762,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,2,41648,0.856,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,3,1628,0.033,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,114,4,8,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,0,3595634,73.844,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,1,1229094,25.242,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,2,42634,0.876,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,3,1800,0.037,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,115,4,74,0.002,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,0,3584344,73.612,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,1,1238460,25.434,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,2,44236,0.908,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,3,2142,0.044,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,116,4,70,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,0,3598476,73.889,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,1,1222886,25.11,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,2,46702,0.959,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,3,2036,0.042,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,117,4,28,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,0,3605986,74.169,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,1,1209588,24.879,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,2,44374,0.913,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,3,1902,0.039,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,118,4,12,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,0,3618540,74.393,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,1,1200778,24.687,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,2,42952,0.883,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,3,1818,0.037,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,119,4,10,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,0,3590312,74.007,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,1,1213064,25.005,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,2,46138,0.951,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,3,1770,0.036,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,120,4,12,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,0,3583634,73.798,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,1,1225834,25.244,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,2,44824,0.923,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,3,1694,0.035,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,121,4,16,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,0,3591856,73.98,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,1,1216986,25.066,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,2,44384,0.914,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,3,1926,0.04,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,122,4,10,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,0,3575862,73.72,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,1,1225142,25.258,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,2,47318,0.976,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,3,2240,0.046,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,123,4,12,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,0,3567034,73.463,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,1,1236324,25.462,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,2,49520,1.02,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,3,2664,0.055,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,124,4,32,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,0,3536364,72.948,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,1,1256710,25.923,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,2,52238,1.078,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,3,2474,0.051,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,125,4,34,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,0,3562630,73.564,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,1,1227540,25.347,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,2,50452,1.042,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,3,2218,0.046,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,126,4,70,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,0,3529172,72.851,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,1,1259502,25.999,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,2,53288,1.1,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,3,2364,0.049,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,127,4,56,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,0,3531162,72.861,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,1,1257984,25.957,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,2,55002,1.135,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,3,2264,0.047,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,128,4,36,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,0,3575514,73.576,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,1,1227338,25.256,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,2,53920,1.11,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,3,2766,0.057,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,129,4,50,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,0,3555266,73.172,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,1,1247710,25.679,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,2,52722,1.085,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,3,3024,0.062,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,130,4,90,0.002,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,0,3536450,72.811,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,1,1264482,26.034,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,2,53512,1.102,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,3,2546,0.052,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,131,4,58,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,0,3561618,73.298,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,1,1240006,25.519,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,2,54410,1.12,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,3,2980,0.061,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,132,4,68,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,0,3577756,73.534,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,1,1227368,25.226,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,2,56274,1.157,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,3,3856,0.079,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,4,174,0.004,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,133,5,4,0.0,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,0,3598558,74.038,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,1,1201496,24.72,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,2,56748,1.168,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,3,3516,0.072,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,134,4,112,0.002,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,0,3559666,73.283,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,1,1235738,25.44,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,2,58696,1.208,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,3,3276,0.067,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,135,4,72,0.001,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,0,3559850,73.245,identical
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,1,1239400,25.501,tolerated
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,2,57332,1.18,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,3,3508,0.072,discontinuous
R06,ABINITIO3D_OUTPUT_RESTART6,8,4.5,136,4,82,0.002,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,92,0,2841718,71.919,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,92,1,1080840,27.354,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,92,2,28474,0.721,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,92,3,260,0.007,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,93,0,2824738,71.559,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,93,1,1090118,27.616,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,93,2,32248,0.817,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,93,3,310,0.008,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,0,2833588,71.67,identical
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,1,1088268,27.526,tolerated
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,2,31336,0.793,discontinuous
R07,ABINITIO3D_OUTPUT_RESTART7,6,7.3,94,3,470,0.012,discontinuous
